Book,Author,Chapter,Paragraph,TEA,CRY
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;<i>My</i> papa scorns yours!&rdquo; cried Linton. &ldquo;He calls him a
sneaking fool.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Yours is a wicked man,&rdquo; retorted Catherine; &ldquo;and you are
very naughty to dare to repeat what he says. He must be wicked to have made
Aunt Isabella leave him as she did.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;She didn&rsquo;t leave him,&rdquo; said the boy; &ldquo;you
sha&rsquo;n&rsquo;t contradict me.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;She did,&rdquo; cried my young lady.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Well, I&rsquo;ll tell you something!&rdquo; said Linton. &ldquo;Your
mother hated your father: now then.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Oh!&rdquo; exclaimed Catherine, too enraged to continue.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;And she loved mine,&rdquo; added he.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;You little liar! I hate you now!&rdquo; she panted, and her face grew
red with passion.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;She did! she did!&rdquo; sang Linton, sinking into the recess of his
chair, and leaning back his head to enjoy the agitation of the other disputant,
who stood behind.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Hush, Master Heathcliff!&rdquo; I said; &ldquo;that&rsquo;s your
father&rsquo;s tale, too, I suppose.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;It isn&rsquo;t: you hold your tongue!&rdquo; he answered. &ldquo;She
did, she did, Catherine! she did, she did!&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"Cathy, beside herself, gave the chair a violent push, and caused him to fall
against one arm. He was immediately seized by a suffocating cough that soon
ended his triumph. It lasted so long that it frightened even me. As to his
cousin, she wept with all her might, aghast at the mischief she had done:
though she said nothing. I held him till the fit exhausted itself. Then he
thrust me away, and leant his head down silently. Catherine quelled her
lamentations also, took a seat opposite, and looked solemnly into the fire.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;How do you feel now, Master Heathcliff?&rdquo; I inquired, after waiting
ten minutes.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I wish <i>she</i> felt as I do,&rdquo; he replied: &ldquo;spiteful,
cruel thing! Hareton never touches me: he never struck me in his life. And I
was better to-day: and there&mdash;&rdquo; his voice died in a whimper.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;<i>I</i> didn&rsquo;t strike you!&rdquo; muttered Cathy, chewing her lip
to prevent another burst of emotion.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"He sighed and moaned like one under great suffering, and kept it up for a
quarter of an hour; on purpose to distress his cousin apparently, for whenever
he caught a stifled sob from her he put renewed pain and pathos into the
inflexions of his voice.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I&rsquo;m sorry I hurt you, Linton,&rdquo; she said at length, racked
beyond endurance. &ldquo;But I couldn&rsquo;t have been hurt by that little
push, and I had no idea that you could, either: you&rsquo;re not much, are you,
Linton? Don&rsquo;t let me go home thinking I&rsquo;ve done you harm. Answer!
speak to me.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I can&rsquo;t speak to you,&rdquo; he murmured; &ldquo;you&rsquo;ve hurt
me so that I shall lie awake all night choking with this cough. If you had it
you&rsquo;d know what it was; but <i>you&rsquo;ll</i> be comfortably asleep
while I&rsquo;m in agony, and nobody near me. I wonder how you would like to
pass those fearful nights!&rdquo; And he began to wail aloud, for very pity of
himself.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Since you are in the habit of passing dreadful nights,&rdquo; I said,
&ldquo;it won&rsquo;t be Miss who spoils your ease: you&rsquo;d be the same had
she never come. However, she shall not disturb you again; and perhaps
you&rsquo;ll get quieter when we leave you.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Must I go?&rdquo; asked Catherine dolefully, bending over him. &ldquo;Do
you want me to go, Linton?&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;You can&rsquo;t alter what you&rsquo;ve done,&rdquo; he replied
pettishly, shrinking from her, &ldquo;unless you alter it for the worse by
teasing me into a fever.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Well, then, I must go?&rdquo; she repeated.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Let me alone, at least,&rdquo; said he; &ldquo;I can&rsquo;t bear your
talking.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"She lingered, and resisted my persuasions to departure a tiresome while; but as
he neither looked up nor spoke, she finally made a movement to the door, and I
followed. We were recalled by a scream. Linton had slid from his seat on to the
hearthstone, and lay writhing in the mere perverseness of an indulged plague of
a child, determined to be as grievous and harassing as it can. I thoroughly
gauged his disposition from his behaviour, and saw at once it would be folly to
attempt humouring him. Not so my companion: she ran back in terror, knelt down,
and cried, and soothed, and entreated, till he grew quiet from lack of breath:
by no means from compunction at distressing her.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I shall lift him on to the settle,&rdquo; I said, &ldquo;and he may roll
about as he pleases: we can&rsquo;t stop to watch him. I hope you are
satisfied, Miss Cathy, that you are not the person to benefit him; and that his
condition of health is not occasioned by attachment to you. Now, then, there he
is! Come away: as soon as he knows there is nobody by to care for his nonsense,
he&rsquo;ll be glad to lie still.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"She placed a cushion under his head, and offered him some water; he rejected
the latter, and tossed uneasily on the former, as if it were a stone or a block
of wood. She tried to put it more comfortably.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I can&rsquo;t do with that,&rdquo; he said; &ldquo;it&rsquo;s not high
enough.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,Catherine brought another to lay above it.,0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;That&rsquo;s too high,&rdquo; murmured the provoking thing.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;How must I arrange it, then?&rdquo; she asked despairingly.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"He twined himself up to her, as she half knelt by the settle, and converted her
shoulder into a support.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;No, that won&rsquo;t do,&rdquo; I said. &ldquo;You&rsquo;ll be content
with the cushion, Master Heathcliff. Miss has wasted too much time on you
already: we cannot remain five minutes longer.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Yes, yes, we can!&rdquo; replied Cathy. &ldquo;He&rsquo;s good and
patient now. He&rsquo;s beginning to think I shall have far greater misery than
he will to-night, if I believe he is the worse for my visit: and then I dare
not come again. Tell the truth about it, Linton; for I musn&rsquo;t come, if I
have hurt you.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;You must come, to cure me,&rdquo; he answered. &ldquo;You ought to come,
because you have hurt me: you know you have extremely! I was not as ill when
you entered as I am at present&mdash;was I?&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;But you&rsquo;ve made yourself ill by crying and being in a
passion.&mdash;I didn&rsquo;t do it all,&rdquo; said his cousin.
&ldquo;However, we&rsquo;ll be friends now. And you want me: you would wish to
see me sometimes, really?&rdquo;",0.0,1.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I told you I did,&rdquo; he replied impatiently. &ldquo;Sit on the
settle and let me lean on your knee. That&rsquo;s as mamma used to do, whole
afternoons together. Sit quite still and don&rsquo;t talk: but you may sing a
song, if you can sing; or you may say a nice long interesting ballad&mdash;one
of those you promised to teach me; or a story. I&rsquo;d rather have a ballad,
though: begin.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"Catherine repeated the longest she could remember. The employment pleased both
mightily. Linton would have another, and after that another, notwithstanding my
strenuous objections; and so they went on until the clock struck twelve, and we
heard Hareton in the court, returning for his dinner.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;And to-morrow, Catherine, will you be here to-morrow?&rdquo; asked young
Heathcliff, holding her frock as she rose reluctantly.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;No,&rdquo; I answered, &ldquo;nor next day neither.&rdquo; She, however,
gave a different response evidently, for his forehead cleared as she stooped
and whispered in his ear.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;You won&rsquo;t go to-morrow, recollect, Miss!&rdquo; I commenced, when
we were out of the house. &ldquo;You are not dreaming of it, are you?&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,She smiled.,0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Oh, I&rsquo;ll take good care,&rdquo; I continued: &ldquo;I&rsquo;ll
have that lock mended, and you can escape by no way else.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;I can get over the wall,&rdquo; she said laughing. &ldquo;The Grange is
not a prison, Ellen, and you are not my gaoler. And besides, I&rsquo;m almost
seventeen: I&rsquo;m a woman. And I&rsquo;m certain Linton would recover
quickly if he had me to look after him. I&rsquo;m older than he is, you know,
and wiser: less childish, am I not? And he&rsquo;ll soon do as I direct him,
with some slight coaxing. He&rsquo;s a pretty little darling when he&rsquo;s
good. I&rsquo;d make such a pet of him, if he were mine. We should never
quarrel, should we after we were used to each other? Don&rsquo;t you like him,
Ellen?&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Like him!&rdquo; I exclaimed. &ldquo;The worst-tempered bit of a sickly
slip that ever struggled into its teens. Happily, as Mr. Heathcliff
conjectured, he&rsquo;ll not win twenty. I doubt whether he&rsquo;ll see
spring, indeed. And small loss to his family whenever he drops off. And lucky
it is for us that his father took him: the kinder he was treated, the more
tedious and selfish he&rsquo;d be. I&rsquo;m glad you have no chance of having
him for a husband, Miss Catherine.&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"My companion waxed serious at hearing this speech. To speak of his death so
regardlessly wounded her feelings.",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;He&rsquo;s younger than I,&rdquo; she answered, after a protracted pause
of meditation, &ldquo;and he ought to live the longest: he will&mdash;he must
live as long as I do. He&rsquo;s as strong now as when he first came into the
north; I&rsquo;m positive of that. It&rsquo;s only a cold that ails him, the
same as papa has. You say papa will get better, and why shouldn&rsquo;t
he?&rdquo;",0.0,0.0
Wuthering Heights,Emily Bronte,XXIII,"&ldquo;Well, well,&rdquo; I cried, &ldquo;after all, we needn&rsquo;t trouble
ourselves; for listen, Miss,&mdash;and mind, I&rsquo;ll keep my word,&mdash;if
you attempt going to Wuthering Heights again, with or without me, I shall
inform Mr. Linton, and, unless he allow it, the intimacy with your cousin must
not be revived.&rdquo;",0.0,0.0
